date,value
2013-10-01,100.751946387726
2013-11-01,100.757431533359
2013-12-01,100.751111325461
2014-01-01,100.738511397856
2014-02-01,100.754533493162
2014-03-01,100.800274362777
2014-04-01,100.856940973131
2014-05-01,100.906350746542
2014-06-01,100.941503562869
2014-07-01,100.958167555016
2014-08-01,100.95887686709
2014-09-01,100.945909382353
2014-10-01,100.914773313573
2014-11-01,100.864376272828
2014-12-01,100.789279732877
2015-01-01,100.692735297546
2015-02-01,100.584054774862
2015-03-01,100.47729750401
2015-04-01,100.372985405379
2015-05-01,100.262766838821
2015-06-01,100.140608615271
2015-07-01,99.9847231131882
2015-08-01,99.8053519158765
2015-09-01,99.6314670187101
2015-10-01,99.4875615510763
2015-11-01,99.3657639913786
2015-12-01,99.2596813004192
2016-01-01,99.1741815782568
2016-02-01,99.1165229628152
2016-03-01,99.0975459111554
2016-04-01,99.0983789200955
2016-05-01,99.1031391652987
2016-06-01,99.1052416274316
2016-07-01,99.1232723957716
2016-08-01,99.169417830181
2016-09-01,99.2581508677105
2016-10-01,99.3843243058674
2016-11-01,99.5319437335951
2016-12-01,99.6801702476091
2017-01-01,99.7987438382529
2017-02-01,99.8759742722983
2017-03-01,99.9128093844375
2017-04-01,99.9246765286878
2017-05-01,99.9320574329364
2017-06-01,99.950073074425
2017-07-01,99.9846964799648
2017-08-01,100.061383295108
2017-09-01,100.172231513779
2017-10-01,100.304684910308
2017-11-01,100.440862249667
2017-12-01,100.576209347974
2018-01-01,100.710311066708
2018-02-01,100.832128820938
2018-03-01,100.909482871663
2018-04-01,100.935398142733
2018-05-01,100.918990673044
2018-06-01,100.871509434784
2018-07-01,100.795979232304
2018-08-01,100.695311803474
2018-09-01,100.554767053019
2018-10-01,100.369693868178
2018-11-01,100.157451802948
2018-12-01,99.9405938686638
2019-01-01,99.7407907768425
2019-02-01,99.5754100111655
2019-03-01,99.4431272702198
2019-04-01,99.321555033572
2019-05-01,99.2079261050542
2019-06-01,99.1052125248352
2019-07-01,99.0210440563299
2019-08-01,98.9668665178232
2019-09-01,98.9691882869329
2019-10-01,99.0230897560644
2019-11-01,99.1055853759417
2019-12-01,99.1839022199606
2020-01-01,99.2188999073473
2020-02-01,99.1810384431546
2020-03-01,97.7695174159501
2020-04-01,92.8922148217012
2020-05-01,94.4284404720378
2020-06-01,96.2935783445057
2020-07-01,97.8516382270858
2020-08-01,98.5648020584527
2020-09-01,98.8653041890486
2020-10-01,99.2333344404067
2020-11-01,99.6324967748317
2020-12-01,100.047586506322
2021-01-01,100.413149501574
2021-02-01,100.766006851127
2021-03-01,101.07652378271
2021-04-01,101.313435841022
2021-05-01,101.373741850883
2021-06-01,101.368864972902
2021-07-01,101.314587308808
2021-08-01,101.245272893997
2021-09-01,101.193484097048
2021-10-01,101.164380687631
2021-11-01,101.141710895919
2021-12-01,101.095909270262
2022-01-01,101.002027996483
2022-02-01,100.853377182447
2022-03-01,100.640887498187
2022-04-01,100.367923762275
2022-05-01,100.044104206028
2022-06-01,99.7186045419018
2022-07-01,99.441053281356
2022-08-01,99.22607054857
2022-09-01,99.0579962930873
2022-10-01,98.9237376311106
2022-11-01,98.8159563275317
2022-12-01,98.7383272491533
2023-01-01,98.6823101695052
2023-02-01,98.6272897689758
2023-03-01,98.5846176654949
2023-04-01,98.5781828199002
2023-05-01,98.6138183590685
2023-06-01,98.688908539081
2023-07-01,98.7703223160068
2023-08-01,98.8324071094158
2023-09-01,98.8712911562448
2023-10-01,98.9007016832839
2023-11-01,98.9519645962193
2023-12-01,99.0411966103206
2024-01-01,99.1553330357126
2024-02-01,99.2700641628747
2024-03-01,99.3608108375786
2024-04-01,99.4056418856843
2024-05-01,99.412387480603
2024-06-01,99.4109059238757
2024-07-01,99.4351205109531
2024-08-01,99.5010558140199
2024-09-01,99.6088100692327
2024-10-01,99.7341144017087
2024-11-01,99.8511527299587
2024-12-01,99.9258266624671
2025-01-01,99.9349129080539
2025-02-01,99.8843419164708
2025-03-01,99.7987352575648
2025-04-01,99.7217600420673
2025-05-01,99.7027558256068
2025-06-01,99.7360334937304
2025-07-01,99.7920690990634
2025-08-01,99.8597301351433
2025-09-01,99.9467420325
2025-10-01,100.061148282159
2025-11-01,100.209265388314
2025-12-01,100.379965395244
2026-01-01,100.55194830639
2026-02-01,100.68834203979
2026-03-01,100.780314436376
2026-04-01,100.847063410443
